Backend_Time,ESP_Time,Event_Type,currentProgram,programState,waterTemp,airTemp,elecTemp,pH,turbidity,oxygen,airFlow,airPump,drainPump,samplePump,nutrientPump,basePump,fillPump,stirringMotor,heatingPlate,ledGrowLight,airPumpSetpoint,drainPumpSetpoint,samplePumpSetpoint,nutrientPumpSetpoint,basePumpSetpoint,fillPumpSetpoint,stirringMotorSetpoint,heatingPlateSetpoint,ledGrowLightSetpoint,currentVolume,availableVolume,addedNaOH,addedNutrient,addedMicroalgae,removedVolume,program,tempSetpoint,pHSetpoint,DOSetpoint,nutrientConc,baseConc,duration,nutrientDelay,experimentName,comment
2024-11-16 11:32:28,11:32:30,periodic,None,4,22.6,20.8,-1000,15.4,14.5,0,0,False,False,False,False,False,False,False,False,False,,,,,,,,,,
2024-11-16 11:32:37,11:32:38,program_event,,,,,,,,,,,,,,,,,,,Fermentation,37,7,40,5,1.5,24,2,Test1,Test comment
2024-11-16 11:32:55,11:32:56,periodic,Fermentation,1,22.5,20.8,-1000,15.4,14.5,0,0,True,False,False,False,False,False,True,True,False,,,,,,,,,,
2024-11-16 11:32:57,11:32:59,periodic,None,4,22.4,20.8,-1000,15.4,14.5,0,0,False,False,False,False,False,False,False,False,False,,,,,,,,,,
2024-11-16 11:33:03,11:33:04,periodic,None,4,22.4,20.8,-1000,15.4,14.5,0,0,False,False,False,False,False,False,False,False,False,,,,,,,,,,
2024-11-16 11:33:18,11:33:19,periodic,None,4,22.4,20.8,-1000,15.4,14.5,0,0,False,False,False,False,False,False,False,False,False,,,,,,,,,,
2024-11-16 11:33:32,11:33:34,periodic,None,4,22.5,20.8,-1000,15.4,14.5,0,0,False,False,False,False,False,False,False,False,False,,,,,,,,,,
